"iteration","training-loss","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MIN","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MAX"
"3389","1.6476844549179077","1.6476844549179077","1.6476844549179077"
"3390","1.6390049457550049","1.6390049457550049","1.6390049457550049"
"3391","1.6391440629959106","1.6391440629959106","1.6391440629959106"
"3392","1.637460470199585","1.637460470199585","1.637460470199585"
"3393","1.6444404125213623","1.6444404125213623","1.6444404125213623"
"3394","1.658381700515747","1.658381700515747","1.658381700515747"
"3395","1.6293429136276245","1.6293429136276245","1.6293429136276245"
"3396","1.6521021127700806","1.6521021127700806","1.6521021127700806"
"3397","1.6465095281600952","1.6465095281600952","1.6465095281600952"
"3398","1.6575565338134766","1.6575565338134766","1.6575565338134766"
"3399","1.6553857326507568","1.6553857326507568","1.6553857326507568"
"3400","1.6415278911590576","1.6415278911590576","1.6415278911590576"
"3401","1.6423946619033813","1.6423946619033813","1.6423946619033813"
"3402","1.6203025579452515","1.6203025579452515","1.6203025579452515"
"3403","1.6271445751190186","1.6271445751190186","1.6271445751190186"
"3404","1.6428083181381226","1.6428083181381226","1.6428083181381226"
"3405","1.6399497985839844","1.6399497985839844","1.6399497985839844"
"3406","1.619720458984375","1.619720458984375","1.619720458984375"
"3407","1.6315027475357056","1.6315027475357056","1.6315027475357056"
"3408","1.6424391269683838","1.6424391269683838","1.6424391269683838"
"3409","1.6418890953063965","1.6418890953063965","1.6418890953063965"
"3410","1.6258748769760132","1.6258748769760132","1.6258748769760132"
"3411","1.6544784307479858","1.6544784307479858","1.6544784307479858"
"3412","1.6427141427993774","1.6427141427993774","1.6427141427993774"
"3413","1.6410737037658691","1.6410737037658691","1.6410737037658691"
"3414","1.6646323204040527","1.6646323204040527","1.6646323204040527"
"3415","1.6476860046386719","1.6476860046386719","1.6476860046386719"
"3416","1.652344822883606","1.652344822883606","1.652344822883606"
"3417","1.6427890062332153","1.6427890062332153","1.6427890062332153"
"3418","1.6529161930084229","1.6529161930084229","1.6529161930084229"
"3419","1.6584337949752808","1.6584337949752808","1.6584337949752808"
"3420","1.6424481868743896","1.6424481868743896","1.6424481868743896"
"3421","1.6478536128997803","1.6478536128997803","1.6478536128997803"
"3422","1.6357543468475342","1.6357543468475342","1.6357543468475342"
"3423","1.6252762079238892","1.6252762079238892","1.6252762079238892"
"3424","1.6494009494781494","1.6494009494781494","1.6494009494781494"
"3425","1.6458232402801514","1.6458232402801514","1.6458232402801514"
"3426","1.6513582468032837","1.6513582468032837","1.6513582468032837"
"3427","1.6479370594024658","1.6479370594024658","1.6479370594024658"
"3428","1.634315848350525","1.634315848350525","1.634315848350525"
"3429","1.645627737045288","1.645627737045288","1.645627737045288"
"3430","1.6409307718276978","1.6409307718276978","1.6409307718276978"
"3431","1.6446174383163452","1.6446174383163452","1.6446174383163452"
"3432","1.637977123260498","1.637977123260498","1.637977123260498"
"3433","1.634779691696167","1.634779691696167","1.634779691696167"
"3434","1.6499543190002441","1.6499543190002441","1.6499543190002441"
"3435","1.6428526639938354","1.6428526639938354","1.6428526639938354"
"3436","1.638909935951233","1.638909935951233","1.638909935951233"
"3437","1.638680100440979","1.638680100440979","1.638680100440979"
"3438","1.6557343006134033","1.6557343006134033","1.6557343006134033"
"3439","1.6344016790390015","1.6344016790390015","1.6344016790390015"
"3440","1.6345199346542358","1.6345199346542358","1.6345199346542358"
"3441","1.6441487073898315","1.6441487073898315","1.6441487073898315"
"3442","1.6405315399169922","1.6405315399169922","1.6405315399169922"
"3443","1.6402009725570679","1.6402009725570679","1.6402009725570679"
"3444","1.6527916193008423","1.6527916193008423","1.6527916193008423"
"3445","1.6177300214767456","1.6177300214767456","1.6177300214767456"
"3446","1.6538852453231812","1.6538852453231812","1.6538852453231812"
"3447","1.6425247192382812","1.6425247192382812","1.6425247192382812"
"3448","1.6414494514465332","1.6414494514465332","1.6414494514465332"
"3449","1.6530710458755493","1.6530710458755493","1.6530710458755493"
"3450","1.625903844833374","1.625903844833374","1.625903844833374"
"3451","1.645132303237915","1.645132303237915","1.645132303237915"
"3452","1.633429765701294","1.633429765701294","1.633429765701294"
"3453","1.613301396369934","1.613301396369934","1.613301396369934"
"3454","1.6509114503860474","1.6509114503860474","1.6509114503860474"
"3455","1.625946283340454","1.625946283340454","1.625946283340454"
"3456","1.6529982089996338","1.6529982089996338","1.6529982089996338"
"3457","1.6140165328979492","1.6140165328979492","1.6140165328979492"
"3458","1.636681079864502","1.636681079864502","1.636681079864502"
"3459","1.6459202766418457","1.6459202766418457","1.6459202766418457"
"3460","1.6117043495178223","1.6117043495178223","1.6117043495178223"
"3461","1.642866849899292","1.642866849899292","1.642866849899292"
"3462","1.6367863416671753","1.6367863416671753","1.6367863416671753"
"3463","1.6365747451782227","1.6365747451782227","1.6365747451782227"
"3464","1.6365606784820557","1.6365606784820557","1.6365606784820557"
"3465","1.6453797817230225","1.6453797817230225","1.6453797817230225"
"3466","1.6508969068527222","1.6508969068527222","1.6508969068527222"
"3467","1.6388245820999146","1.6388245820999146","1.6388245820999146"
"3468","1.6299998760223389","1.6299998760223389","1.6299998760223389"
"3469","1.6412887573242188","1.6412887573242188","1.6412887573242188"
"3470","1.6511924266815186","1.6511924266815186","1.6511924266815186"
"3471","1.6517733335494995","1.6517733335494995","1.6517733335494995"
"3472","1.6220920085906982","1.6220920085906982","1.6220920085906982"
"3473","1.6323823928833008","1.6323823928833008","1.6323823928833008"
"3474","1.6301958560943604","1.6301958560943604","1.6301958560943604"
"3475","1.6492825746536255","1.6492825746536255","1.6492825746536255"
"3476","1.6494762897491455","1.6494762897491455","1.6494762897491455"
"3477","1.6253548860549927","1.6253548860549927","1.6253548860549927"
"3478","1.6378501653671265","1.6378501653671265","1.6378501653671265"
"3479","1.6399487257003784","1.6399487257003784","1.6399487257003784"
"3480","1.6350616216659546","1.6350616216659546","1.6350616216659546"
"3481","1.6607654094696045","1.6607654094696045","1.6607654094696045"
"3482","1.6535003185272217","1.6535003185272217","1.6535003185272217"
"3483","1.6145164966583252","1.6145164966583252","1.6145164966583252"
"3484","1.6348981857299805","1.6348981857299805","1.6348981857299805"
"3485","1.6400460004806519","1.6400460004806519","1.6400460004806519"
"3486","1.63710618019104","1.63710618019104","1.63710618019104"
"3487","1.6267446279525757","1.6267446279525757","1.6267446279525757"
"3488","1.625109076499939","1.625109076499939","1.625109076499939"
"3489","1.633174180984497","1.633174180984497","1.633174180984497"
"3490","1.6358991861343384","1.6358991861343384","1.6358991861343384"
"3491","1.6226768493652344","1.6226768493652344","1.6226768493652344"
"3492","1.6342744827270508","1.6342744827270508","1.6342744827270508"
"3493","1.6368955373764038","1.6368955373764038","1.6368955373764038"
"3494","1.64728844165802","1.64728844165802","1.64728844165802"
"3495","1.6482157707214355","1.6482157707214355","1.6482157707214355"
"3496","1.620171070098877","1.620171070098877","1.620171070098877"
"3497","1.646562099456787","1.646562099456787","1.646562099456787"
"3498","1.6496139764785767","1.6496139764785767","1.6496139764785767"
"3499","1.6426879167556763","1.6426879167556763","1.6426879167556763"
"3500","1.6638578176498413","1.6638578176498413","1.6638578176498413"
"3501","1.644549012184143","1.644549012184143","1.644549012184143"
"3502","1.6248360872268677","1.6248360872268677","1.6248360872268677"
"3503","1.6378918886184692","1.6378918886184692","1.6378918886184692"
"3504","1.629385232925415","1.629385232925415","1.629385232925415"
"3505","1.6465480327606201","1.6465480327606201","1.6465480327606201"
"3506","1.643787145614624","1.643787145614624","1.643787145614624"
"3507","1.6414483785629272","1.6414483785629272","1.6414483785629272"
"3508","1.6624715328216553","1.6624715328216553","1.6624715328216553"
"3509","1.6430927515029907","1.6430927515029907","1.6430927515029907"
"3510","1.6365811824798584","1.6365811824798584","1.6365811824798584"
"3511","1.6508986949920654","1.6508986949920654","1.6508986949920654"
"3512","1.628230094909668","1.628230094909668","1.628230094909668"
"3513","1.6385301351547241","1.6385301351547241","1.6385301351547241"
"3514","1.6421407461166382","1.6421407461166382","1.6421407461166382"
"3515","1.6389400959014893","1.6389400959014893","1.6389400959014893"
"3516","1.631874918937683","1.631874918937683","1.631874918937683"
"3517","1.6342353820800781","1.6342353820800781","1.6342353820800781"
"3518","1.6393182277679443","1.6393182277679443","1.6393182277679443"
"3519","1.620501160621643","1.620501160621643","1.620501160621643"
"3520","1.6364046335220337","1.6364046335220337","1.6364046335220337"
"3521","1.636117935180664","1.636117935180664","1.636117935180664"
"3522","1.6285953521728516","1.6285953521728516","1.6285953521728516"
"3523","1.6490455865859985","1.6490455865859985","1.6490455865859985"
"3524","1.649523377418518","1.649523377418518","1.649523377418518"
"3525","1.6443839073181152","1.6443839073181152","1.6443839073181152"
"3526","1.63828444480896","1.63828444480896","1.63828444480896"
"3527","1.6342391967773438","1.6342391967773438","1.6342391967773438"
"3528","1.6560026407241821","1.6560026407241821","1.6560026407241821"
"3529","1.645285964012146","1.645285964012146","1.645285964012146"
"3530","1.6492581367492676","1.6492581367492676","1.6492581367492676"
"3531","1.6130012273788452","1.6130012273788452","1.6130012273788452"
"3532","1.6246411800384521","1.6246411800384521","1.6246411800384521"
"3533","1.6319849491119385","1.6319849491119385","1.6319849491119385"
"3534","1.645071268081665","1.645071268081665","1.645071268081665"
"3535","1.6417838335037231","1.6417838335037231","1.6417838335037231"
"3536","1.6589652299880981","1.6589652299880981","1.6589652299880981"
"3537","1.6366400718688965","1.6366400718688965","1.6366400718688965"
"3538","1.6202905178070068","1.6202905178070068","1.6202905178070068"
"3539","1.6435226202011108","1.6435226202011108","1.6435226202011108"
"3540","1.615526795387268","1.615526795387268","1.615526795387268"
"3541","1.6446341276168823","1.6446341276168823","1.6446341276168823"
"3542","1.6216620206832886","1.6216620206832886","1.6216620206832886"
"3543","1.6390154361724854","1.6390154361724854","1.6390154361724854"
"3544","1.6278733015060425","1.6278733015060425","1.6278733015060425"
"3545","1.6290879249572754","1.6290879249572754","1.6290879249572754"
"3546","1.6470402479171753","1.6470402479171753","1.6470402479171753"
"3547","1.6428866386413574","1.6428866386413574","1.6428866386413574"
"3548","1.621904730796814","1.621904730796814","1.621904730796814"
"3549","1.6381189823150635","1.6381189823150635","1.6381189823150635"
"3550","1.6390652656555176","1.6390652656555176","1.6390652656555176"
"3551","1.659818410873413","1.659818410873413","1.659818410873413"
"3552","1.645463466644287","1.645463466644287","1.645463466644287"
"3553","1.6336699724197388","1.6336699724197388","1.6336699724197388"
"3554","1.6389355659484863","1.6389355659484863","1.6389355659484863"
"3555","1.6338975429534912","1.6338975429534912","1.6338975429534912"
"3556","1.6339493989944458","1.6339493989944458","1.6339493989944458"
"3557","1.6340032815933228","1.6340032815933228","1.6340032815933228"
"3558","1.627521276473999","1.627521276473999","1.627521276473999"
"3559","1.64638352394104","1.64638352394104","1.64638352394104"
"3560","1.6406075954437256","1.6406075954437256","1.6406075954437256"
"3561","1.6198468208312988","1.6198468208312988","1.6198468208312988"
"3562","1.6366026401519775","1.6366026401519775","1.6366026401519775"
"3563","1.6397616863250732","1.6397616863250732","1.6397616863250732"
"3564","1.659437656402588","1.659437656402588","1.659437656402588"
"3565","1.631098747253418","1.631098747253418","1.631098747253418"
"3566","1.6331874132156372","1.6331874132156372","1.6331874132156372"
"3567","1.6385409832000732","1.6385409832000732","1.6385409832000732"
"3568","1.628799557685852","1.628799557685852","1.628799557685852"
"3569","1.635217547416687","1.635217547416687","1.635217547416687"
"3570","1.6195989847183228","1.6195989847183228","1.6195989847183228"
"3571","1.6331063508987427","1.6331063508987427","1.6331063508987427"
"3572","1.610087275505066","1.610087275505066","1.610087275505066"
"3573","1.6484771966934204","1.6484771966934204","1.6484771966934204"
"3574","1.648850679397583","1.648850679397583","1.648850679397583"
"3575","1.6340330839157104","1.6340330839157104","1.6340330839157104"
"3576","1.635246753692627","1.635246753692627","1.635246753692627"
"3577","1.6358776092529297","1.6358776092529297","1.6358776092529297"
"3578","1.627569317817688","1.627569317817688","1.627569317817688"
"3579","1.6232197284698486","1.6232197284698486","1.6232197284698486"
"3580","1.6433135271072388","1.6433135271072388","1.6433135271072388"
"3581","1.6549993753433228","1.6549993753433228","1.6549993753433228"
"3582","1.6531462669372559","1.6531462669372559","1.6531462669372559"
"3583","1.6232720613479614","1.6232720613479614","1.6232720613479614"
"3584","1.6274133920669556","1.6274133920669556","1.6274133920669556"
"3585","1.6269532442092896","1.6269532442092896","1.6269532442092896"
"3586","1.6360713243484497","1.6360713243484497","1.6360713243484497"
"3587","1.6456438302993774","1.6456438302993774","1.6456438302993774"
"3588","1.6342312097549438","1.6342312097549438","1.6342312097549438"
"3589","1.6537563800811768","1.6537563800811768","1.6537563800811768"
"3590","1.650321125984192","1.650321125984192","1.650321125984192"
"3591","1.6422152519226074","1.6422152519226074","1.6422152519226074"
"3592","1.6168797016143799","1.6168797016143799","1.6168797016143799"
"3593","1.6370584964752197","1.6370584964752197","1.6370584964752197"
"3594","1.6247361898422241","1.6247361898422241","1.6247361898422241"
"3595","1.6345915794372559","1.6345915794372559","1.6345915794372559"
"3596","1.6404430866241455","1.6404430866241455","1.6404430866241455"
"3597","1.6328214406967163","1.6328214406967163","1.6328214406967163"
"3598","1.6256017684936523","1.6256017684936523","1.6256017684936523"
"3599","1.6212959289550781","1.6212959289550781","1.6212959289550781"
